"SORTR","YEAR","Level","RESA_NAME","SYSTEMID","SYSTEMNAME","SCHOOLID","SCHOOLNAME","CATEGORY","SUBGROUP","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","PCT_ON_OR_ABOVE_MIDPOINT","LEXILE_BELOW_GRADE_LEVEL","PCT_BELOW_GRADELEVEL","LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","LEXILE_ABOVE_GRADE_LEVEL","PCT_LEXILE_ABOVE_GRADE_LEVEL"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","All Students","All Students","08","20","20",13,"65",4,"20",3,"15",3,"15",10,"50"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","All Students","All Students","05","34","34",14,"41.1765",15,"44.1176",5,"14.7059",6,"17.6471",8,"23.5294"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","All Students","All Students","03","40","40",22,"55",8,"20",10,"25",8,"20",14,"35"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","All Students","03","TFS","TFS",1,"TFS",0,"TFS",1,"TFS",0,"TFS",1,"TFS"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","All Students","05","TFS","TFS",1,"TFS",0,"TFS",0,"TFS",1,"TFS",0,"TFS"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","All Students","All Students","08","TFS","TFS",2,"TFS",1,"TFS",0,"TFS",1,"TFS",1,"TFS"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0514","School of Humanities at Juliette Gordon Low","All Students","All Students","03","36","36",8,"22.2222",25,"69.4444",3,"8.3333",6,"16.6667",2,"5.5556"
3,2021,"School Level","State Charter Schools","7830621","State Charter Schools II- SLAM Academy of Atlanta","0621","SLAM Academy of Atlanta","All Students","All Students","05","11","11",5,"45.4545",6,"54.5455",0,"0",5,"45.4545",0,"0"
3,2021,"School Level","State Charter Schools","7830621","State Charter Schools II- SLAM Academy of Atlanta","0621","SLAM Academy of Atlanta","All Students","All Students","03","14","14",0,"0",11,"78.5714",3,"21.4286",0,"0",0,"0"
3,2021,"School Level","State Charter Schools","7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","0612","Southwest Georgia S.T.E.M. Charter Academy","All Students","All Students","03","36","36",20,"55.5556",13,"36.1111",3,"8.3333",10,"27.7778",10,"27.7778"
3,2021,"School Level","State Charter Schools","7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","0612","Southwest Georgia S.T.E.M. Charter Academy","All Students","All Students","05","19","19",5,"26.3158",7,"36.8421",7,"36.8421",2,"10.5263",3,"15.7895"
3,2021,"School Level","State Charter Schools","7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","0612","Southwest Georgia S.T.E.M. Charter Academy","All Students","All Students","08","29","29",15,"51.7241",8,"27.5862",6,"20.6897",3,"10.3448",12,"41.3793"
3,2021,"School Level","State Charter Schools","7830624","State Charter Schools II- Spring Creek Charter Academy","0624","Spring Creek Charter Academy","All Students","All Students","05","37","37",28,"75.6757",5,"13.5135",4,"10.8108",14,"37.8378",14,"37.8378"
3,2021,"School Level","Heart of Georgia RESA","734","Telfair County","0104","Telfair County Elementary","All Students","All Students","03","80","80",34,"42.5",26,"32.5",20,"25",16,"20",18,"22.5"
3,2021,"School Level","Heart of Georgia RESA","734","Telfair County","0101","Telfair County Middle School","All Students","All Students","08","62","62",29,"46.7742",20,"32.2581",13,"20.9677",7,"11.2903",22,"35.4839"
3,2021,"School Level","Southwest Georgia RESA","735","Terrell County","1051","Cooper-Carver Elementary School","All Students","All Students","05","67","67",21,"31.3433",36,"53.7313",10,"14.9254",13,"19.403",8,"11.9403"
3,2021,"School Level","Southwest Georgia RESA","735","Terrell County","1051","Cooper-Carver Elementary School","All Students","All Students","03","63","63",14,"22.2222",34,"53.9683",15,"23.8095",10,"15.873",4,"6.3492"
3,2021,"School Level","Southwest Georgia RESA","735","Terrell County","0109","Terrell Middle School","All Students","All Students","08","46","46",9,"19.5652",34,"73.913",3,"6.5217",5,"10.8696",4,"8.6957"
3,2021,"School Level","Southwest Georgia RESA","736","Thomas County","0100","Bishop Hall Charter School","All Students","All Students","08","17","17",10,"58.8235",6,"35.2941",1,"5.8824",1,"5.8824",9,"52.9412"
3,2021,"School Level","Southwest Georgia RESA","736","Thomas County","0194","Cross Creek Elementary School","All Students","All Students","03","360","360",129,"35.8333",164,"45.5556",67,"18.6111",78,"21.6667",51,"14.1667"
3,2021,"School Level","Southwest Georgia RESA","736","Thomas County","0205","Thomas County Middle School","All Students","All Students","05","374","374",182,"48.6631",133,"35.5615",59,"15.7754",86,"22.9947",96,"25.6684"
3,2021,"School Level","Metro RESA","722","Rockdale County","2052","Pine Street Elementary School","All Students","All Students","03","66","66",20,"30.303",37,"56.0606",9,"13.6364",10,"15.1515",10,"15.1515"
3,2021,"School Level","Metro RESA","722","Rockdale County","2052","Pine Street Elementary School","All Students","All Students","05","42","42",11,"26.1905",23,"54.7619",8,"19.0476",5,"11.9048",6,"14.2857"
3,2021,"School Level","Metro RESA","722","Rockdale County","0194","Shoal Creek Elementary School","All Students","All Students","05","55","55",29,"52.7273",19,"34.5455",7,"12.7273",14,"25.4545",15,"27.2727"
3,2021,"School Level","Metro RESA","722","Rockdale County","0194","Shoal Creek Elementary School","All Students","All Students","03","49","49",18,"36.7347",25,"51.0204",6,"12.2449",7,"14.2857",11,"22.449"
3,2021,"School Level","Metro RESA","722","Rockdale County","0189","Sims Elementary School","All Students","All Students","05","52","52",20,"38.4615",20,"38.4615",12,"23.0769",6,"11.5385",14,"26.9231"
3,2021,"School Level","Metro RESA","722","Rockdale County","0189","Sims Elementary School","All Students","All Students","03","42","42",12,"28.5714",21,"50",9,"21.4286",5,"11.9048",7,"16.6667"
3,2021,"School Level","Northwest Georgia RESA","785","Rome City","0376","Anna K. Davie Elementary","All Students","All Students","03","48","48",7,"14.5833",35,"72.9167",6,"12.5",6,"12.5",1,"2.0833"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0514","School of Humanities at Juliette Gordon Low","All Students","All Students","05","25","25",6,"24",17,"68",2,"8",2,"8",4,"16"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0511","Shuman Elementary School","All Students","All Students","03","27","27",3,"11.1111",23,"85.1852",1,"3.7037",1,"3.7037",2,"7.4074"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0511","Shuman Elementary School","All Students","All Students","05","28","28",5,"17.8571",19,"67.8571",4,"14.2857",3,"10.7143",2,"7.1429"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0300","Southwest Elementary School","All Students","All Students","05","36","36",13,"36.1111",20,"55.5556",3,"8.3333",9,"25",4,"11.1111"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0300","Southwest Elementary School","All Students","All Students","03","54","54",10,"18.5185",31,"57.4074",13,"24.0741",4,"7.4074",6,"11.1111"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0299","Southwest Middle School","All Students","All Students","08","36","36",3,"8.3333",30,"83.3333",3,"8.3333",2,"5.5556",1,"2.7778"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0515","Susie King Taylor Community School","All Students","All Students","03","21","21",6,"28.5714",12,"57.1429",3,"14.2857",2,"9.5238",4,"19.0476"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","0515","Susie King Taylor Community School","All Students","All Students","05","28","28",7,"25",14,"50",7,"25",5,"17.8571",2,"7.1429"
3,2021,"School Level","State Charter Schools","7830624","State Charter Schools II- Spring Creek Charter Academy","0624","Spring Creek Charter Academy","All Students","All Students","03","41","41",10,"24.3902",22,"53.6585",9,"21.9512",4,"9.7561",6,"14.6341"
3,2021,"School Level","State Charter Schools","7830103","State Charter Schools II- Statesboro STEAM Academy","0103","Statesboro STEAM Academy","All Students","All Students","08","24","24",11,"45.8333",10,"41.6667",3,"12.5",2,"8.3333",9,"37.5"
3,2021,"School Level","State Charter Schools","7830625","State Charter Schools II- Yi Hwang Academy of Language Excellence","0625","Yi Hwang Academy of Language Excellence","All Students","All Students","05","TFS","TFS",5,"TFS",0,"TFS",0,"TFS",1,"TFS",4,"TFS"
3,2021,"School Level","State Charter Schools","7830625","State Charter Schools II- Yi Hwang Academy of Language Excellence","0625","Yi Hwang Academy of Language Excellence","All Students","All Students","03","12","12",10,"83.3333",1,"8.3333",1,"8.3333",5,"41.6667",5,"41.6667"
3,2021,"School Level","State Charter Schools","7820212","State Charter Schools- Cherokee Charter Academy","0212","Cherokee Charter Academy","All Students","All Students","08","41","41",23,"56.0976",11,"26.8293",7,"17.0732",6,"14.6341",17,"41.4634"
3,2021,"School Level","State Charter Schools","7820212","State Charter Schools- Cherokee Charter Academy","0212","Cherokee Charter Academy","All Students","All Students","05","69","69",42,"60.8696",19,"27.5362",8,"11.5942",18,"26.087",24,"34.7826"
3,2021,"School Level","Southwest Georgia RESA","736","Thomas County","0205","Thomas County Middle School","All Students","All Students","08","408","408",202,"49.5098",167,"40.9314",39,"9.5588",54,"13.2353",148,"36.2745"
3,2021,"School Level","Griffin RESA","745","Thomaston-Upson County","0295","Upson-Lee Elementary School","All Students","All Students","03","267","267",65,"24.3446",148,"55.4307",54,"20.2247",39,"14.6067",26,"9.7378"
3,2021,"School Level","Griffin RESA","745","Thomaston-Upson County","0295","Upson-Lee Elementary School","All Students","All Students","05","258","258",103,"39.9225",113,"43.7984",42,"16.2791",49,"18.9922",54,"20.9302"
3,2021,"School Level","Griffin RESA","745","Thomaston-Upson County","0395","Upson-Lee Middle School","All Students","All Students","08","253","253",115,"45.4545",95,"37.5494",43,"16.996",39,"15.415",76,"30.0395"
3,2021,"School Level","Chattahoochee-Flint RESA","728","Stewart County","0192","Stewart County Elementary School","All Students","All Students","03","18","18",2,"11.1111",13,"72.2222",3,"16.6667",2,"11.1111",0,"0"
3,2021,"School Level","Chattahoochee-Flint RESA","728","Stewart County","0101","Stewart County Middle School","All Students","All Students","08","29","29",15,"51.7241",11,"37.931",3,"10.3448",5,"17.2414",10,"34.4828"
3,2021,"School Level","Chattahoochee-Flint RESA","729","Sumter County","0188","Sumter County Elementary School","All Students","All Students","03","42","42",6,"14.2857",36,"85.7143",0,"0",3,"7.1429",3,"7.1429"
3,2021,"School Level","Chattahoochee-Flint RESA","729","Sumter County","0595","Sumter County Intermediate School","All Students","All Students","05","60","60",14,"23.3333",29,"48.3333",17,"28.3333",7,"11.6667",7,"11.6667"
3,2021,"School Level","Chattahoochee-Flint RESA","729","Sumter County","0190","Sumter County Middle School","All Students","All Students","08","78","78",22,"28.2051",43,"55.1282",13,"16.6667",9,"11.5385",13,"16.6667"
3,2021,"School Level","Chattahoochee-Flint RESA","730","Talbot County","0190","Central Elementary/High School","All Students","All Students","03","32","32",2,"6.25",20,"62.5",10,"31.25",1,"3.125",1,"3.125"
3,2021,"School Level","Chattahoochee-Flint RESA","730","Talbot County","0190","Central Elementary/High School","All Students","All Students","05","23","23",3,"13.0435",16,"69.5652",4,"17.3913",2,"8.6957",1,"4.3478"
3,2021,"School Level","Chattahoochee-Flint RESA","730","Talbot County","0190","Central Elementary/High School","All Students","All Students","08","21","21",4,"19.0476",16,"76.1905",1,"4.7619",2,"9.5238",2,"9.5238"
3,2021,"School Level","Central Savannah River RESA","731","Taliaferro County","0102","Taliaferro County School","All Students","All Students","03","TFS","TFS",1,"TFS",6,"TFS",1,"TFS",1,"TFS",0,"TFS"
3,2021,"School Level","Central Savannah River RESA","721","Richmond County","1064","Walker Traditional Elementary School","All Students","All Students","05","73","73",64,"87.6712",6,"8.2192",3,"4.1096",25,"34.2466",39,"53.4247"
3,2021,"School Level","Central Savannah River RESA","721","Richmond County","1064","Walker Traditional Elementary School","All Students","All Students","03","81","81",62,"76.5432",9,"11.1111",10,"12.3457",18,"22.2222",44,"54.321"
3,2021,"School Level","Central Savannah River RESA","721","Richmond County","2064","Warren Road Elementary School","All Students","All Students","05","61","61",19,"31.1475",27,"44.2623",15,"24.5902",10,"16.3934",9,"14.7541"
3,2021,"School Level","Central Savannah River RESA","721","Richmond County","2064","Warren Road Elementary School","All Students","All Students","03","60","60",22,"36.6667",33,"55",5,"8.3333",12,"20",10,"16.6667"
3,2021,"School Level","Central Savannah River RESA","721","Richmond County","4064","Wheeless Road Elementary School","All Students","All Students","05","38","38",5,"13.1579",29,"76.3158",4,"10.5263",4,"10.5263",1,"2.6316"
3,2021,"School Level","Central Savannah River RESA","721","Richmond County","4064","Wheeless Road Elementary School","All Students","All Students","03","48","48",6,"12.5",34,"70.8333",8,"16.6667",5,"10.4167",1,"2.0833"
3,2021,"School Level","Central Savannah River RESA","721","Richmond County","0104","Wilkinson Gardens Elementary School","All Students","All Students","03","45","45",7,"15.5556",33,"73.3333",5,"11.1111",6,"13.3333",1,"2.2222"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","3060","Isle of Hope School","All Students","All Students","05","19","19",6,"31.5789",9,"47.3684",4,"21.0526",4,"21.0526",2,"10.5263"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","5066","Jacob G. Smith Elementary School","All Students","All Students","05","30","30",22,"73.3333",4,"13.3333",4,"13.3333",10,"33.3333",12,"40"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","5066","Jacob G. Smith Elementary School","All Students","All Students","03","40","40",27,"67.5",6,"15",7,"17.5",7,"17.5",20,"50"
3,2021,"School Level","First District RESA","625","Savannah-Chatham County","2062","Largo-Tibet Elementary School","All Students","All Students","03","38","38",9,"23.6842",19,"50",10,"26.3158",7,"18.4211",2,"5.2632"
